"FILE_NAME","FILE_LABEL","FIELD_NAME","FIELD_FORMAT","FIELD_DESC","FIELD_CODE"
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_Caudate","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_Cerebellum.Cortex","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_Cerebellum.White.Matter","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_Cerebral.White.Matter","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_Hippocampus","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_bankssts","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_caudalanteriorcingulate","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_caudalmiddlefrontal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_cuneus","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_entorhinal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_frontalpole","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_fusiform","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_inferiorparietal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_inferiortemporal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_insula","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_isthmuscingulate","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_lateraloccipital","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_lateralorbitofrontal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_lingual","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_medialorbitofrontal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_middletemporal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_paracentral","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_parahippocampal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_parsopercularis","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_parsorbitalis","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_parstriangularis","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_pericalcarine","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_postcentral","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_posteriorcingulate","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_precentral","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_precuneus","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_rostralanteriorcingulate","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_rostralmiddlefrontal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_superiorfrontal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_superiorparietal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_superiortemporal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_supramarginal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_temporalpole","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_transversetemporal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_totalWM","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_AirCavity","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Brain.Stem","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_CSF","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_CSF.ExtraCerebral","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Head.ExtraCerebral","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Left.Accumbens.area","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Left.Amygdala","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Left.Caudate","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Left.Cerebellum.Cortex","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Left.Cerebellum.White.Matter","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Left.Cerebral.White.Matter","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Left.Hippocampus","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Left.Pallidum","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Left.Putamen","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Left.Thalamus","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Left.VentralDC","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Left.choroid.plexus","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Pons","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Right.Accumbens.area","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Right.Amygdala","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Right.Caudate","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Right.Cerebellum.Cortex","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Right.Cerebellum.White.Matter","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Right.Cerebral.White.Matter","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Right.Hippocampus","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Right.Pallidum","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Right.Putamen","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Right.Thalamus","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Right.VentralDC","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Right.choroid.plexus","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Skull","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_Vermis","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.bankssts","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.caudalanteriorcingulate","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.caudalmiddlefrontal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.cuneus","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.entorhinal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.frontalpole","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.fusiform","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.inferiorparietal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.inferiortemporal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.insula","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.isthmuscingulate","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.lateraloccipital","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.lateralorbitofrontal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.lingual","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.medialorbitofrontal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.middletemporal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.paracentral","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.parahippocampal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.parsopercularis","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.parsorbitalis","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.parstriangularis","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.pericalcarine","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.postcentral","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.posteriorcingulate","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.precentral","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.precuneus","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.rostralanteriorcingulate","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.rostralmiddlefrontal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.superiorfrontal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.superiorparietal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.superiortemporal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.supramarginal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.temporalpole","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.lh.transversetemporal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.bankssts","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.caudalanteriorcingulate","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.caudalmiddlefrontal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.cuneus","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.entorhinal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.frontalpole","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.fusiform","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.inferiorparietal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.inferiortemporal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.insula","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.isthmuscingulate","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.lateraloccipital","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.lateralorbitofrontal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.lingual","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.medialorbitofrontal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.middletemporal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.paracentral","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.parahippocampal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.parsopercularis","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.parsorbitalis","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.parstriangularis","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.pericalcarine","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.postcentral","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.posteriorcingulate","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.precentral","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.precuneus","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.rostralanteriorcingulate","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.rostralmiddlefrontal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.superiorfrontal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.superiorparietal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.superiortemporal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.supramarginal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.temporalpole","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","NumVoxels_ctx.rh.transversetemporal","numeric","Number of voxels of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_AirCavity","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Brain.Stem","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_CSF","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_CSF.ExtraCerebral","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Head.ExtraCerebral","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Left.Accumbens.area","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Left.Amygdala","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Left.Caudate","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Left.Cerebellum.Cortex","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Left.Cerebellum.White.Matter","numeric","Partial volume correction value of FreeSurfer brain region",NA
